event_id,latitude,longitude,acq_date,candidate_priority,landcover_class,frp,processing_status,is_real_cdse_data,failure_reason,aoi_dimensions_m,raster_dimensions_px,bands_requested,selected_pre_image_date,pre_product_id,pre_product_name,pre_tile_id,pre_cloud_cover_catalogue,pre_observation_status,pre_observation_failure_reason,selected_post_image_date,post_product_id,post_product_name,post_tile_id,post_cloud_cover_catalogue,post_observation_status,post_observation_failure_reason,pre_obs_date,pre_raster_dimensions,pre_bands_requested,s2_pre_spectral_valid_pixels,s2_pre_spectral_valid_pct,s2_pre_feature_status,post_obs_date,post_raster_dimensions,post_bands_requested,s2_post_spectral_valid_pixels,s2_post_spectral_valid_pct,s2_post_feature_status,s2_pre_total_pixels,s2_post_total_pixels,s2_pre_ndvi_mean,s2_post_ndvi_mean,s2_pre_ndvi_median,s2_post_ndvi_median,s2_pre_ndvi_std,s2_post_ndvi_std,s2_pre_ndvi_min,s2_post_ndvi_min,s2_pre_ndvi_max,s2_post_ndvi_max,s2_pre_nbr_mean,s2_post_nbr_mean,s2_pre_nbr_median,s2_post_nbr_median,s2_pre_nbr_std,s2_post_nbr_std,s2_pre_nbr_min,s2_post_nbr_min,s2_pre_nbr_max,s2_post_nbr_max,s2_pre_ndwi_mean,s2_post_ndwi_mean,s2_pre_ndwi_median,s2_post_ndwi_median,s2_pre_ndwi_std,s2_post_ndwi_std,s2_pre_ndwi_min,s2_post_ndwi_min,s2_pre_ndwi_max,s2_post_ndwi_max,s2_pre_swir_ratio_mean,s2_post_swir_ratio_mean,s2_pre_swir_ratio_median,s2_post_swir_ratio_median,s2_pre_swir_ratio_std,s2_post_swir_ratio_std,s2_pre_b04_mean,s2_post_b04_mean,s2_pre_b08_mean,s2_post_b08_mean,s2_pre_b11_mean,s2_post_b11_mean,s2_pre_b12_mean,s2_post_b12_mean,s2_change_status,s2_change_failure_reason,s2_dndvi_mean,s2_abs_dndvi_mean,s2_dndvi_median,s2_abs_dndvi_median,s2_dnbr_mean,s2_abs_dnbr_mean,s2_dnbr_median,s2_abs_dnbr_median,s2_dndwi_mean,s2_abs_dndwi_mean,s2_dndwi_median,s2_abs_dndwi_median,s2_dswir_ratio_mean,s2_abs_dswir_ratio_mean,s2_dswir_ratio_median,s2_abs_dswir_ratio_median
FIRMS_TN_0495,11.08905,78.05498,2024-12-30,MEDIUM,Tree cover,3.3,AUTH_REQUIRED,False,CDSE OAuth2 credentials not configured in environment.,1000m x 1000m,50x50,"SCL, B04, B08, B11, B12",,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,50x50,"SCL, B04, B08, B11, B12",,,,,50x50,"SCL, B04, B08, B11, B12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INVALID_INPUT,Both pre_features and post_features are None.,,,,,,,,,,,,,,,,
FIRMS_TN_0496,11.81181,77.92474,2024-12-30,HIGH,Built-up,2.74,AUTH_REQUIRED,False,CDSE OAuth2 credentials not configured in environment.,1000m x 1000m,50x50,"SCL, B04, B08, B11, B12",,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,50x50,"SCL, B04, B08, B11, B12",,,,,50x50,"SCL, B04, B08, B11, B12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INVALID_INPUT,Both pre_features and post_features are None.,,,,,,,,,,,,,,,,
FIRMS_TN_0497,12.64716,77.85314,2024-12-30,LOW,Grassland,0.58,AUTH_REQUIRED,False,CDSE OAuth2 credentials not configured in environment.,1000m x 1000m,50x50,"SCL, B04, B08, B11, B12",,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,50x50,"SCL, B04, B08, B11, B12",,,,,50x50,"SCL, B04, B08, B11, B12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INVALID_INPUT,Both pre_features and post_features are None.,,,,,,,,,,,,,,,,
FIRMS_TN_0498,13.15957,80.2869,2024-12-30,MEDIUM,Tree cover,0.79,AUTH_REQUIRED,False,CDSE OAuth2 credentials not configured in environment.,1000m x 1000m,50x50,"SCL, B04, B08, B11, B12",,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,50x50,"SCL, B04, B08, B11, B12",,,,,50x50,"SCL, B04, B08, B11, B12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INVALID_INPUT,Both pre_features and post_features are None.,,,,,,,,,,,,,,,,
FIRMS_TN_0499,13.39337,80.10251,2024-12-30,MEDIUM,Grassland,0.36,AUTH_REQUIRED,False,CDSE OAuth2 credentials not configured in environment.,1000m x 1000m,50x50,"SCL, B04, B08, B11, B12",,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,50x50,"SCL, B04, B08, B11, B12",,,,,50x50,"SCL, B04, B08, B11, B12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INVALID_INPUT,Both pre_features and post_features are None.,,,,,,,,,,,,,,,,
FIRMS_TN_0500,11.80905,77.92311,2024-12-31,HIGH,Built-up,2.27,AUTH_REQUIRED,False,CDSE OAuth2 credentials not configured in environment.,1000m x 1000m,50x50,"SCL, B04, B08, B11, B12",,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,50x50,"SCL, B04, B08, B11, B12",,,,,50x50,"SCL, B04, B08, B11, B12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INVALID_INPUT,Both pre_features and post_features are None.,,,,,,,,,,,,,,,,
FIRMS_TN_0501,12.24608,77.47054,2024-12-31,LOW,Shrubland,3.6,AUTH_REQUIRED,False,CDSE OAuth2 credentials not configured in environment.,1000m x 1000m,50x50,"SCL, B04, B08, B11, B12",,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,50x50,"SCL, B04, B08, B11, B12",,,,,50x50,"SCL, B04, B08, B11, B12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INVALID_INPUT,Both pre_features and post_features are None.,,,,,,,,,,,,,,,,
FIRMS_TN_0502,12.26136,77.4766,2024-12-31,MEDIUM,Tree cover,3.13,AUTH_REQUIRED,False,CDSE OAuth2 credentials not configured in environment.,1000m x 1000m,50x50,"SCL, B04, B08, B11, B12",,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,50x50,"SCL, B04, B08, B11, B12",,,,,50x50,"SCL, B04, B08, B11, B12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INVALID_INPUT,Both pre_features and post_features are None.,,,,,,,,,,,,,,,,
FIRMS_TN_0503,12.73766,77.7874,2024-12-31,MEDIUM,Built-up,4.81,AUTH_REQUIRED,False,CDSE OAuth2 credentials not configured in environment.,1000m x 1000m,50x50,"SCL, B04, B08, B11, B12",,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,50x50,"SCL, B04, B08, B11, B12",,,,,50x50,"SCL, B04, B08, B11, B12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INVALID_INPUT,Both pre_features and post_features are None.,,,,,,,,,,,,,,,,
FIRMS_TN_0504,13.26257,79.65422,2024-12-31,LOW,Tree cover,1.57,AUTH_REQUIRED,False,CDSE OAuth2 credentials not configured in environment.,1000m x 1000m,50x50,"SCL, B04, B08, B11, B12",,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,50x50,"SCL, B04, B08, B11, B12",,,,,50x50,"SCL, B04, B08, B11, B12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INVALID_INPUT,Both pre_features and post_features are None.,,,,,,,,,,,,,,,,
FIRMS_TN_0505,12.35046,80.01983,2024-12-31,LOW,Cropland,0.45,AUTH_REQUIRED,False,CDSE OAuth2 credentials not configured in environment.,1000m x 1000m,50x50,"SCL, B04, B08, B11, B12",,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,50x50,"SCL, B04, B08, B11, B12",,,,,50x50,"SCL, B04, B08, B11, B12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INVALID_INPUT,Both pre_features and post_features are None.,,,,,,,,,,,,,,,,
FIRMS_TN_0506,13.06525,80.18826,2024-12-31,LOW,Cropland,0.59,AUTH_REQUIRED,False,CDSE OAuth2 credentials not configured in environment.,1000m x 1000m,50x50,"SCL, B04, B08, B11, B12",,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,50x50,"SCL, B04, B08, B11, B12",,,,,50x50,"SCL, B04, B08, B11, B12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INVALID_INPUT,Both pre_features and post_features are None.,,,,,,,,,,,,,,,,
FIRMS_TN_0507,11.77809,77.72276,2024-12-31,MEDIUM,Cropland,0.75,AUTH_REQUIRED,False,CDSE OAuth2 credentials not configured in environment.,1000m x 1000m,50x50,"SCL, B04, B08, B11, B12",,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,50x50,"SCL, B04, B08, B11, B12",,,,,50x50,"SCL, B04, B08, B11, B12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INVALID_INPUT,Both pre_features and post_features are None.,,,,,,,,,,,,,,,,
FIRMS_TN_0508,11.80982,77.92365,2024-12-31,MEDIUM,Tree cover,1.01,AUTH_REQUIRED,False,CDSE OAuth2 credentials not configured in environment.,1000m x 1000m,50x50,"SCL, B04, B08, B11, B12",,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,50x50,"SCL, B04, B08, B11, B12",,,,,50x50,"SCL, B04, B08, B11, B12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INVALID_INPUT,Both pre_features and post_features are None.,,,,,,,,,,,,,,,,
FIRMS_TN_0509,13.16059,80.28819,2024-12-31,MEDIUM,Tree cover,1.17,AUTH_REQUIRED,False,CDSE OAuth2 credentials not configured in environment.,1000m x 1000m,50x50,"SCL, B04, B08, B11, B12",,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,50x50,"SCL, B04, B08, B11, B12",,,,,50x50,"SCL, B04, B08, B11, B12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INVALID_INPUT,Both pre_features and post_features are None.,,,,,,,,,,,,,,,,
FIRMS_TN_0510,10.92962,77.06595,2024-12-31,LOW,Grassland,0.4,AUTH_REQUIRED,False,CDSE OAuth2 credentials not configured in environment.,1000m x 1000m,50x50,"SCL, B04, B08, B11, B12",,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,50x50,"SCL, B04, B08, B11, B12",,,,,50x50,"SCL, B04, B08, B11, B12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INVALID_INPUT,Both pre_features and post_features are None.,,,,,,,,,,,,,,,,
FIRMS_TN_0511,12.35442,80.02054,2024-12-31,LOW,Grassland,0.61,AUTH_REQUIRED,False,CDSE OAuth2 credentials not configured in environment.,1000m x 1000m,50x50,"SCL, B04, B08, B11, B12",,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,50x50,"SCL, B04, B08, B11, B12",,,,,50x50,"SCL, B04, B08, B11, B12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INVALID_INPUT,Both pre_features and post_features are None.,,,,,,,,,,,,,,,,
FIRMS_TN_0512,11.1818,79.09956,2024-12-31,MEDIUM,Built-up,1.06,AUTH_REQUIRED,False,CDSE OAuth2 credentials not configured in environment.,1000m x 1000m,50x50,"SCL, B04, B08, B11, B12",,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,50x50,"SCL, B04, B08, B11, B12",,,,,50x50,"SCL, B04, B08, B11, B12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INVALID_INPUT,Both pre_features and post_features are None.,,,,,,,,,,,,,,,,
FIRMS_TN_0513,12.35191,80.02312,2024-12-31,LOW,Tree cover,0.83,AUTH_REQUIRED,False,CDSE OAuth2 credentials not configured in environment.,1000m x 1000m,50x50,"SCL, B04, B08, B11, B12",,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,50x50,"SCL, B04, B08, B11, B12",,,,,50x50,"SCL, B04, B08, B11, B12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INVALID_INPUT,Both pre_features and post_features are None.,,,,,,,,,,,,,,,,
FIRMS_TN_0514,13.03009,79.9235,2025-01-01,LOW,Tree cover,0.34,AUTH_REQUIRED,False,CDSE OAuth2 credentials not configured in environment.,1000m x 1000m,50x50,"SCL, B04, B08, B11, B12",,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,50x50,"SCL, B04, B08, B11, B12",,,,,50x50,"SCL, B04, B08, B11, B12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INVALID_INPUT,Both pre_features and post_features are None.,,,,,,,,,,,,,,,,
FIRMS_TN_0515,13.02678,79.92296,2025-01-01,LOW,Tree cover,0.34,AUTH_REQUIRED,False,CDSE OAuth2 credentials not configured in environment.,1000m x 1000m,50x50,"SCL, B04, B08, B11, B12",,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,50x50,"SCL, B04, B08, B11, B12",,,,,50x50,"SCL, B04, B08, B11, B12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INVALID_INPUT,Both pre_features and post_features are None.,,,,,,,,,,,,,,,,
FIRMS_TN_0516,13.44642,80.09644,2025-01-01,LOW,Tree cover,0.32,AUTH_REQUIRED,False,CDSE OAuth2 credentials not configured in environment.,1000m x 1000m,50x50,"SCL, B04, B08, B11, B12",,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,50x50,"SCL, B04, B08, B11, B12",,,,,50x50,"SCL, B04, B08, B11, B12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INVALID_INPUT,Both pre_features and post_features are None.,,,,,,,,,,,,,,,,
FIRMS_TN_0517,13.39118,80.10189,2025-01-01,LOW,Grassland,0.96,AUTH_REQUIRED,False,CDSE OAuth2 credentials not configured in environment.,1000m x 1000m,50x50,"SCL, B04, B08, B11, B12",,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,50x50,"SCL, B04, B08, B11, B12",,,,,50x50,"SCL, B04, B08, B11, B12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INVALID_INPUT,Both pre_features and post_features are None.,,,,,,,,,,,,,,,,
FIRMS_TN_0518,13.39176,80.07661,2025-01-01,LOW,Tree cover,0.38,AUTH_REQUIRED,False,CDSE OAuth2 credentials not configured in environment.,1000m x 1000m,50x50,"SCL, B04, B08, B11, B12",,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,50x50,"SCL, B04, B08, B11, B12",,,,,50x50,"SCL, B04, B08, B11, B12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INVALID_INPUT,Both pre_features and post_features are None.,,,,,,,,,,,,,,,,
FIRMS_TN_0519,10.5693,77.56763,2025-01-01,MEDIUM,Grassland,0.22,AUTH_REQUIRED,False,CDSE OAuth2 credentials not configured in environment.,1000m x 1000m,50x50,"SCL, B04, B08, B11, B12",,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,50x50,"SCL, B04, B08, B11, B12",,,,,50x50,"SCL, B04, B08, B11, B12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INVALID_INPUT,Both pre_features and post_features are None.,,,,,,,,,,,,,,,,
FIRMS_TN_0520,10.50231,78.77765,2025-01-01,MEDIUM,Built-up,0.55,AUTH_REQUIRED,False,CDSE OAuth2 credentials not configured in environment.,1000m x 1000m,50x50,"SCL, B04, B08, B11, B12",,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,50x50,"SCL, B04, B08, B11, B12",,,,,50x50,"SCL, B04, B08, B11, B12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INVALID_INPUT,Both pre_features and post_features are None.,,,,,,,,,,,,,,,,
FIRMS_TN_0521,10.92976,77.06351,2025-01-01,LOW,Cropland,0.86,AUTH_REQUIRED,False,CDSE OAuth2 credentials not configured in environment.,1000m x 1000m,50x50,"SCL, B04, B08, B11, B12",,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,50x50,"SCL, B04, B08, B11, B12",,,,,50x50,"SCL, B04, B08, B11, B12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INVALID_INPUT,Both pre_features and post_features are None.,,,,,,,,,,,,,,,,
FIRMS_TN_0522,11.36123,79.23216,2025-01-01,MEDIUM,Built-up,0.6,AUTH_REQUIRED,False,CDSE OAuth2 credentials not configured in environment.,1000m x 1000m,50x50,"SCL, B04, B08, B11, B12",,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,50x50,"SCL, B04, B08, B11, B12",,,,,50x50,"SCL, B04, B08, B11, B12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INVALID_INPUT,Both pre_features and post_features are None.,,,,,,,,,,,,,,,,
FIRMS_TN_0523,11.80925,77.92265,2025-01-01,MEDIUM,Tree cover,1.42,AUTH_REQUIRED,False,CDSE OAuth2 credentials not configured in environment.,1000m x 1000m,50x50,"SCL, B04, B08, B11, B12",,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,50x50,"SCL, B04, B08, B11, B12",,,,,50x50,"SCL, B04, B08, B11, B12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INVALID_INPUT,Both pre_features and post_features are None.,,,,,,,,,,,,,,,,
FIRMS_TN_0524,11.81723,77.91619,2025-01-01,HIGH,Built-up,2.82,AUTH_REQUIRED,False,CDSE OAuth2 credentials not configured in environment.,1000m x 1000m,50x50,"SCL, B04, B08, B11, B12",,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,50x50,"SCL, B04, B08, B11, B12",,,,,50x50,"SCL, B04, B08, B11, B12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INVALID_INPUT,Both pre_features and post_features are None.,,,,,,,,,,,,,,,,
FIRMS_TN_0525,10.9532,79.16271,2025-01-02,MEDIUM,Built-up,4.8,AUTH_REQUIRED,False,CDSE OAuth2 credentials not configured in environment.,1000m x 1000m,50x50,"SCL, B04, B08, B11, B12",,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,50x50,"SCL, B04, B08, B11, B12",,,,,50x50,"SCL, B04, B08, B11, B12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INVALID_INPUT,Both pre_features and post_features are None.,,,,,,,,,,,,,,,,
FIRMS_TN_0526,12.38014,79.09187,2025-01-02,MEDIUM,Cropland,4.66,AUTH_REQUIRED,False,CDSE OAuth2 credentials not configured in environment.,1000m x 1000m,50x50,"SCL, B04, B08, B11, B12",,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,50x50,"SCL, B04, B08, B11, B12",,,,,50x50,"SCL, B04, B08, B11, B12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INVALID_INPUT,Both pre_features and post_features are None.,,,,,,,,,,,,,,,,
FIRMS_TN_0527,12.8479,79.90363,2025-01-03,LOW,Tree cover,1.06,AUTH_REQUIRED,False,CDSE OAuth2 credentials not configured in environment.,1000m x 1000m,50x50,"SCL, B04, B08, B11, B12",,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,50x50,"SCL, B04, B08, B11, B12",,,,,50x50,"SCL, B04, B08, B11, B12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INVALID_INPUT,Both pre_features and post_features are None.,,,,,,,,,,,,,,,,
FIRMS_TN_0528,12.85339,79.90439,2025-01-03,LOW,Grassland,1.01,AUTH_REQUIRED,False,CDSE OAuth2 credentials not configured in environment.,1000m x 1000m,50x50,"SCL, B04, B08, B11, B12",,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,50x50,"SCL, B04, B08, B11, B12",,,,,50x50,"SCL, B04, B08, B11, B12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INVALID_INPUT,Both pre_features and post_features are None.,,,,,,,,,,,,,,,,
FIRMS_TN_0529,13.15899,80.2822,2025-01-03,LOW,Tree cover,1.72,AUTH_REQUIRED,False,CDSE OAuth2 credentials not configured in environment.,1000m x 1000m,50x50,"SCL, B04, B08, B11, B12",,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,50x50,"SCL, B04, B08, B11, B12",,,,,50x50,"SCL, B04, B08, B11, B12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INVALID_INPUT,Both pre_features and post_features are None.,,,,,,,,,,,,,,,,
FIRMS_TN_0530,11.80855,77.92345,2025-01-03,MEDIUM,Built-up,1.3,AUTH_REQUIRED,False,CDSE OAuth2 credentials not configured in environment.,1000m x 1000m,50x50,"SCL, B04, B08, B11, B12",,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,50x50,"SCL, B04, B08, B11, B12",,,,,50x50,"SCL, B04, B08, B11, B12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INVALID_INPUT,Both pre_features and post_features are None.,,,,,,,,,,,,,,,,
FIRMS_TN_0531,9.18218,78.58096,2025-01-04,MEDIUM,Cropland,3.79,AUTH_REQUIRED,False,CDSE OAuth2 credentials not configured in environment.,1000m x 1000m,50x50,"SCL, B04, B08, B11, B12",,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,50x50,"SCL, B04, B08, B11, B12",,,,,50x50,"SCL, B04, B08, B11, B12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INVALID_INPUT,Both pre_features and post_features are None.,,,,,,,,,,,,,,,,
FIRMS_TN_0532,9.77502,78.45444,2025-01-04,MEDIUM,Shrubland,3.17,AUTH_REQUIRED,False,CDSE OAuth2 credentials not configured in environment.,1000m x 1000m,50x50,"SCL, B04, B08, B11, B12",,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,50x50,"SCL, B04, B08, B11, B12",,,,,50x50,"SCL, B04, B08, B11, B12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INVALID_INPUT,Both pre_features and post_features are None.,,,,,,,,,,,,,,,,
FIRMS_TN_0533,11.28849,78.96098,2025-01-04,MEDIUM,Cropland,3.6,AUTH_REQUIRED,False,CDSE OAuth2 credentials not configured in environment.,1000m x 1000m,50x50,"SCL, B04, B08, B11, B12",,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,50x50,"SCL, B04, B08, B11, B12",,,,,50x50,"SCL, B04, B08, B11, B12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INVALID_INPUT,Both pre_features and post_features are None.,,,,,,,,,,,,,,,,
FIRMS_TN_0534,11.1349,77.34515,2025-01-04,MEDIUM,Built-up,2.8,AUTH_REQUIRED,False,CDSE OAuth2 credentials not configured in environment.,1000m x 1000m,50x50,"SCL, B04, B08, B11, B12",,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,,,,,AUTH_REQUIRED,CDSE OAuth2 credentials not configured in environment.,,50x50,"SCL, B04, B08, B11, B12",,,,,50x50,"SCL, B04, B08, B11, B12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INVALID_INPUT,Both pre_features and post_features are None.,,,,,,,,,,,,,,,,
